District,Size,Floor,Year,配套成熟,环境优美,繁华地段,安全性高,交通便利,品质小区,Price
qingpu,82.39,2,1997,True,False,False,False,True,False,53126
qingpu,55,1,1999,True,False,True,False,False,False,76364
qingpu,57.75,1,1997,True,False,True,False,False,False,60607
qingpu,51.34,1,1996,True,False,True,False,False,False,67200
qingpu,73.93,1,1996,False,False,True,False,False,True,79129
qingpu,51.36,1,1996,True,False,False,False,False,False,74962
qingpu,56.98,3,1991,True,False,True,False,False,True,84767
qingpu,49.17,2,1985,True,False,False,False,True,False,67521
qingpu,87.92,2,2015,True,False,True,False,False,True,71065
qingpu,69.39,2,1997,True,False,False,False,False,True,64851
qingpu,72.28,2,2008,False,False,False,False,True,False,63365
qingpu,89.79,2,2000,False,False,False,False,False,False,61255
qingpu,60,2,1988,False,True,False,False,False,True,61000
qingpu,61.78,2,1993,False,False,False,False,False,False,73649
qingpu,85.36,3,1993,True,False,False,False,False,False,58459
qingpu,49,2,1988,False,False,False,False,True,True,64286
qingpu,82.19,3,2010,True,True,False,False,False,False,55968
qingpu,52.65,2,1997,False,False,True,False,False,False,67427
qingpu,86.42,1,1995,True,False,True,False,True,False,78686
qingpu,89.21,1,2008,True,False,False,False,False,True,81830
qingpu,58.52,2,2014,True,False,True,False,False,True,76897
qingpu,56.11,3,1997,False,False,False,False,False,False,61487
qingpu,57.71,1,1998,True,False,True,False,True,False,71912
qingpu,89.37,1,2008,True,False,True,False,False,False,84481
qingpu,90.76,3,1997,True,False,True,False,False,False,60600
qingpu,51.94,2,1986,False,False,True,False,False,False,72777
jingan,92.45,2,2008,True,False,False,False,False,False,111304
jingan,136.2,3,2009,True,True,False,False,False,True,104846
jingan,53.05,2,2006,False,False,False,False,False,False,71631
jingan,134.04,3,2001,False,False,False,False,False,False,88034
jingan,53.15,3,1996,False,False,True,False,False,False,48731
jingan,89.35,1,2009,False,False,False,False,False,False,111360
jingan,87.91,1,2007,True,True,False,False,False,True,109772
jingan,88.7,3,2011,False,False,True,False,False,True,130553
jingan,73.29,1,2010,False,False,False,False,False,True,67540
jingan,147.67,1,2018,False,False,False,False,False,False,104964
jingan,65.7,2,2019,True,False,True,False,False,True,68494
jingan,69,1,1997,True,False,False,False,False,False,56522
jingan,121,2,2001,True,True,False,False,False,True,91323
jingan,54.67,1,1995,True,False,True,False,False,False,80483
jingan,123.83,3,1995,False,False,False,False,False,False,80756
jingan,56.78,3,2005,False,False,True,True,False,True,87707
jingan,147.21,3,2018,False,False,False,False,False,False,129068
jingan,109.37,3,2000,False,False,False,True,False,True,91433
jingan,96.57,2,2003,False,False,False,False,False,False,62132
jingan,69,1,1997,True,True,False,False,True,False,56232
jingan,56.78,2,2006,True,True,False,False,False,True,85946
jingan,132.35,2,2003,False,True,False,False,False,False,57424
jingan,136.2,3,2009,True,False,True,False,False,True,101909
jingan,161.76,1,2019,True,True,False,False,False,True,139095
jingan,91.75,3,2018,False,False,False,False,False,False,130246
jingan,147.75,3,2005,False,True,False,False,False,True,80407
jingan,54.67,1,2000,False,True,True,False,False,True,82313
jingan,93.8,2,2018,True,False,True,False,False,False,107676
jingan,96.03,2,2004,True,False,True,False,False,False,130168
jingan,40.92,1,1996,True,False,True,False,False,False,58652
jingan,56.78,2,1986,True,False,True,False,False,False,63403
jingan,107.98,1,2018,False,False,False,False,False,False,166235
jingan,114,3,2007,True,False,False,False,False,False,95439
jingan,49.35,1,1996,True,True,False,False,False,False,56738
jingan,132.84,1,2005,True,False,True,False,False,True,135125
jingan,95.35,3,2017,False,False,False,False,False,False,141584
jingan,112.84,3,2006,True,False,False,False,True,False,106346
jingan,80.1,2,1999,False,False,True,True,False,False,58677
jingan,145,3,2006,False,False,False,False,False,False,77794
jingan,134.69,2,2001,True,False,True,False,False,False,85976
jingan,96.67,3,2007,False,True,False,False,False,False,93101
jingan,40.83,3,2003,False,True,True,False,False,False,117561
jingan,141.1,2,2003,False,False,False,False,False,False,95677
jingan,92.88,1,2004,False,False,False,False,False,False,59324
jingan,72.87,2,2013,False,True,True,True,False,False,63813
jingan,71.38,1,2013,True,True,False,False,True,False,67947
jingan,61.13,3,2012,True,False,True,False,False,False,66253
jingan,107.3,2,2002,True,False,True,False,False,True,71762
jingan,103.13,3,2006,True,False,True,False,False,True,95996
jingan,58.7,3,1995,True,False,False,False,False,False,83135
jingan,79.11,1,1997,False,False,False,False,False,False,45507
jingan,96.03,1,2005,False,False,False,False,False,True,135167
jingan,123.83,3,1995,False,False,False,False,False,False,80756
jingan,67.53,2,1996,False,True,False,False,False,False,50793
jingan,91.29,2,2007,False,False,False,False,False,False,89824
jingan,88.5,2,2009,False,False,True,True,False,True,105085
jingan,59.82,1,1996,True,False,True,False,False,False,60181
jingan,106,1,2022,False,False,False,False,False,False,108491
jingan,83.47,2,2007,False,True,False,False,False,True,80269
jingan,112.84,3,2008,True,True,False,False,False,True,102092
jingan,133.08,3,2003,False,False,False,False,False,False,159679
jingan,116.26,2,2019,False,False,False,False,False,False,124721
jingan,53.35,2,1996,False,False,False,False,False,False,49672
jingan,66.8,1,1989,False,False,False,False,False,False,56887
jingan,95.6,3,2000,True,False,False,False,False,False,71967
jingan,87.82,1,2011,False,False,True,False,True,True,97928
jingan,48.17,3,2013,True,False,True,False,False,False,88230
jingan,38.51,2,1996,False,False,False,False,False,False,48300
jingan,38.51,3,1995,False,True,True,False,True,False,44405
jingan,108.92,3,2021,False,False,False,False,False,True,123027
jingan,40.86,2,1979,False,False,False,False,False,False,95448
jingan,37.23,1,1993,True,False,False,False,False,True,51035
jingan,61,3,1996,False,False,False,False,False,False,51640
jingan,87.1,3,2001,True,True,False,False,True,False,64868
jingan,89.35,1,2009,False,False,True,False,False,True,109682
jingan,63.35,3,2017,False,False,False,False,False,True,58248
jingan,92.45,2,2008,True,False,False,False,False,False,111304
jingan,80.85,2,2012,False,False,True,False,True,True,45146
jingan,32.6,2,2010,False,False,True,False,False,True,27372
jingan,64.8,3,1996,False,False,True,True,False,True,62500
jingan,130.13,3,2005,False,False,False,False,False,True,86068
jingan,53.35,2,1992,False,False,True,True,False,True,49672
jingan,71.46,3,2018,False,False,True,False,False,True,46180
jingan,103.18,1,2007,False,False,False,False,False,False,86258
jingan,46.99,3,1992,True,False,False,False,True,False,42137
jingan,61.99,1,1996,True,True,False,False,True,False,45976
jingan,67.53,2,1998,False,False,False,False,False,False,54495
jingan,43.96,3,1994,False,False,True,True,False,True,49591
jingan,134.04,3,2004,True,False,False,False,True,True,88034
jingan,71,3,2000,False,False,False,False,False,False,54648
jingan,24.51,2,1983,False,False,False,False,False,False,93024
jingan,132.67,1,2006,False,False,False,False,False,False,96480
jingan,95.97,2,2012,False,False,False,False,False,True,107847
jingan,58.87,3,1995,False,True,False,False,False,False,48922
jingan,91.94,2,2001,True,True,False,False,False,True,85382
jingan,69.75,2,2016,False,False,False,False,False,False,41291
jingan,58.56,2,1996,True,True,False,False,True,False,46961
jingan,70.06,3,1999,False,False,False,False,False,False,92778
jingan,61,3,2016,False,False,True,False,False,True,66394
jingan,98.6,1,2008,True,True,False,False,False,False,75051
jingan,96.34,1,2005,True,True,True,False,False,False,86154
jingan,132.84,1,2005,True,False,True,False,False,True,135125
jingan,50,2,2016,True,False,False,False,True,False,36000
jingan,95.8,3,2008,False,True,False,False,False,True,89771
jingan,138.98,3,2004,False,False,True,False,False,False,86919
jingan,95.38,3,2007,False,False,False,False,False,False,81779
jingan,67.91,3,2018,False,False,True,False,True,False,56693
jingan,61.61,1,1995,True,True,False,False,False,True,44636
jingan,90.64,3,2015,True,False,False,False,False,True,46889
jingan,60.13,3,1997,False,False,False,False,False,False,88143
jingan,67.85,1,1994,False,False,False,False,False,False,56006
jingan,39.97,2,1996,False,False,False,False,False,False,50038
jingan,69,1,1997,True,True,False,False,True,False,56232
jingan,148.21,3,2006,True,False,True,False,False,True,91087
jingan,112.84,3,2006,True,False,False,False,True,False,106346
jingan,58.95,1,2000,False,False,False,True,True,True,83122
jingan,54.83,2,2005,True,False,False,False,False,True,94839
jingan,39.47,2,1990,True,True,True,False,False,False,73474
jingan,147.67,1,2018,False,False,False,False,False,False,103271
jingan,79.11,1,1997,False,False,False,False,False,False,45507
jingan,70,1,2005,False,False,True,False,True,False,38572
jingan,32.05,3,1980,False,False,False,False,False,False,88300
jingan,106.5,1,2001,True,False,True,False,False,False,93803
jingan,117.96,2,2005,True,False,True,False,False,True,134622
jingan,92.88,1,2004,False,False,False,False,False,False,59324
jingan,91.78,2,2004,False,False,False,False,False,False,59926
jingan,50.45,3,2000,False,False,False,False,False,False,75124
jingan,108.92,3,2021,False,False,False,False,False,True,123027
jingan,67.28,1,2005,False,False,False,False,False,False,117420
jingan,38.51,3,1995,True,False,True,False,False,False,46482
jingan,93.56,1,2005,False,False,False,True,False,True,126978
jingan,121,2,2001,False,False,True,False,True,True,91323
jingan,121,2,2002,False,False,True,False,False,True,99091
jingan,56,2,2016,False,False,False,False,False,False,33929
jingan,147.49,1,2007,False,False,True,False,False,True,142383
jingan,171.24,3,2002,False,False,True,False,False,True,74049
jingan,139.41,2,2008,False,False,True,False,False,False,120150
jingan,127.31,3,2002,False,False,False,False,False,True,57969
jingan,108,2,2004,False,False,False,False,False,False,134260
jingan,62.06,1,2013,False,False,False,True,False,False,87013
jingan,151.05,3,2007,True,True,False,False,True,False,82755
jingan,313.33,3,2003,False,False,False,False,False,False,143619
jingan,112.02,3,2018,False,False,False,False,False,False,148635
jingan,143.46,3,2013,False,False,False,False,False,False,106581
jingan,42.37,3,2006,True,True,True,False,False,False,76470
jingan,94.74,1,2008,False,False,False,False,False,False,64915
jingan,143.54,3,2014,True,False,True,False,False,True,106939
jingan,147.67,1,2018,False,False,False,False,False,False,104964
jingan,71.38,1,2013,True,True,False,False,True,False,67947
jingan,67.91,3,2016,False,False,False,False,False,False,53012
jingan,46.6,2,2016,True,False,False,False,True,False,38627
jingan,145.73,3,2000,True,False,True,False,False,False,77404
jingan,65,2,2019,False,True,True,False,False,False,73077
jingan,41,3,1998,False,False,False,False,False,False,48781
jingan,154.07,3,2013,False,False,False,False,False,False,128189
jingan,91.94,2,2001,True,True,False,False,False,True,85382
jingan,71.74,2,2013,True,False,False,False,True,False,72484
jingan,108.18,3,2018,False,False,False,False,False,False,175634
jingan,35.75,1,1997,True,False,False,False,True,False,53987
jingan,100,3,2017,True,False,False,False,False,True,61000
jingan,95.5,2,2018,True,False,True,False,False,True,140315
jingan,89.02,3,2017,True,False,True,False,False,False,27859
jingan,70.41,3,2003,False,False,False,False,False,False,61781
jingan,85.66,2,1997,True,False,False,False,False,False,93160
jingan,74.97,2,1996,False,False,False,False,False,False,52955
jingan,77,3,1993,False,False,False,False,False,False,100650
jingan,189.81,3,2005,False,True,False,False,False,True,73653
jingan,114.65,3,2018,False,False,False,False,False,False,117750
jingan,128.77,1,2005,False,False,False,False,False,False,143668
jingan,200,1,2016,False,False,False,False,False,False,144000
jingan,50.07,2,1987,False,False,True,False,True,False,51329
jingan,96.26,2,2007,False,False,False,False,False,False,81031
jingan,147.9,1,2013,False,False,False,False,False,False,86545
jingan,57,3,1992,False,False,False,False,False,False,61404
jingan,117.35,2,2018,False,False,False,False,False,False,115893
jingan,192.49,2,2011,False,False,False,False,False,False,227545
jingan,79.65,3,2005,False,True,False,False,False,True,150660
jingan,95.57,1,2008,False,False,False,False,False,False,108821
jingan,149.13,2,2005,True,False,False,False,False,True,96561
jingan,83.75,1,2005,True,False,True,False,False,False,59702
jingan,37,1,2006,True,False,False,False,False,True,37298
jingan,46.02,2,2011,False,False,False,False,False,False,65841
jingan,96.03,2,2004,True,False,True,False,False,False,130168
jingan,46.6,2,2016,True,False,False,False,True,False,38627
jingan,131.21,3,2003,False,True,True,False,False,True,87646
jingan,61.88,3,2013,True,False,False,False,True,False,27845
jingan,72.09,2,1996,False,False,True,False,False,False,53822
jingan,33,2,1995,True,True,True,False,False,False,62425
jingan,50,3,2017,True,False,True,False,False,False,36000
jingan,60.28,1,1996,True,False,False,False,True,False,55243
jingan,159.85,3,2009,False,False,False,False,False,False,121990
jingan,136,2,2018,False,False,False,False,False,False,34412
jingan,134.04,3,2003,False,True,True,False,False,True,87959
jingan,61.8,1,2015,True,False,False,False,False,False,69580
jingan,44.88,2,2000,False,False,False,False,False,False,51025
jingan,111.37,3,2005,False,False,False,False,False,False,90240
jingan,74.36,2,2018,True,False,True,False,False,False,30931
jingan,134.17,1,2002,True,False,True,False,False,True,91675
jingan,10,1,2015,False,False,True,False,False,True,50000
jingan,72.87,2,2013,False,False,False,False,False,False,65185
jingan,123.59,1,2004,True,False,False,True,False,True,119751
jingan,39.21,2,1997,True,False,True,False,False,False,111707
jingan,96,3,2004,False,True,True,False,False,False,84375
jingan,129.02,3,2000,True,False,True,False,False,False,73632
jingan,143.54,3,2014,True,False,True,False,False,True,106939
jingan,40.92,1,1998,False,False,False,False,False,False,58652
jingan,63.35,3,2015,True,False,True,False,False,False,58248
jingan,62,1,1998,True,False,True,False,False,False,60162
jingan,50.93,2,1998,False,False,False,False,False,False,72649
jingan,95.35,3,2017,False,False,False,False,False,False,141584
jingan,136.2,3,2009,True,False,True,False,False,True,101909
jingan,116.27,1,2019,False,False,False,False,False,False,126000
jingan,102.23,2,2006,False,False,True,False,False,True,96841
jingan,119.09,1,2009,False,False,False,False,False,False,125956
jingan,32.6,2,2013,True,False,False,False,False,True,27372
jingan,143.99,2,2020,False,True,False,False,False,True,211821
jingan,143.6,3,2000,False,False,False,False,False,True,107939
jingan,69.07,2,1995,True,True,True,False,False,False,50674
jingan,71,3,1994,True,False,True,False,False,False,64789
jingan,88,1,1999,True,True,False,False,False,False,50910
jingan,73.09,3,2011,False,False,True,True,False,True,116295
jingan,42.19,3,1992,True,True,False,False,True,False,41717
jingan,124.72,2,2007,False,False,False,False,False,False,112092
jingan,117.12,1,2005,False,False,True,False,False,False,82822
jingan,161.57,1,2017,False,False,True,False,False,False,141611
jingan,107.3,2,2002,True,False,True,False,False,True,71762
jingan,91.94,2,2000,False,False,False,True,False,True,84295
jingan,126,1,2008,False,False,True,False,False,True,86350
jingan,70.8,3,2003,True,True,False,False,False,False,59323
jingan,69.75,2,2016,False,False,False,False,False,False,41291
jingan,58.7,3,1995,True,False,False,False,False,False,83135
jingan,202.14,1,2006,False,False,True,False,False,True,152370
jingan,60.13,3,1997,False,False,False,False,False,False,88143
jingan,54.48,3,1995,False,False,False,False,False,True,46440
jingan,140.82,3,2008,False,True,True,False,False,False,115041
jingan,54.67,1,1995,True,False,True,False,False,False,80483
jingan,78,2,2013,True,False,False,False,True,True,73975
jingan,150,3,2004,True,False,True,False,False,False,63334
jingan,178.51,3,2022,True,False,True,False,False,True,137248
jingan,46.02,2,2011,False,False,False,False,False,False,65841
jingan,37.51,3,1984,False,False,False,True,False,False,77313
jingan,138.08,3,2001,True,True,False,True,False,False,101391
jingan,93.8,2,2018,True,True,False,False,False,True,98561
jingan,48.75,3,1996,True,False,False,False,False,False,51283
jingan,85.6,1,1995,False,False,True,False,True,False,46262
jingan,67.91,3,2016,True,False,True,False,True,False,53012
jingan,126.32,2,2016,False,False,False,False,False,False,81935
jingan,142,2,2000,False,False,True,True,False,True,70353
jingan,48.65,3,1989,True,False,False,False,False,True,63721
jingan,47.37,1,2000,False,False,False,False,False,False,48554
jingan,49.35,1,1996,True,True,False,False,False,False,56738
jingan,55.49,3,1994,False,False,False,False,False,False,54965
jingan,88.2,1,2011,True,True,False,False,False,True,115307
jingan,87.1,3,2001,True,False,True,False,False,False,64294
jingan,101,1,2005,False,True,True,False,False,False,97525
jingan,128.9,2,2007,True,False,True,False,False,True,111715
jingan,54.35,1,1987,False,False,True,True,True,False,42871
jingan,59.39,3,1993,True,False,False,False,False,False,82169
jingan,59.06,3,2003,False,False,False,False,False,False,71115
jingan,95.38,3,2007,False,False,False,False,False,False,81779
jingan,34.79,2,1992,False,False,True,True,False,True,53177
jingan,73.29,2,2010,False,False,False,True,False,True,70952
jingan,59.75,2,2019,True,True,False,False,False,True,55231
jingan,129,3,2004,True,False,False,True,False,True,79535
jingan,79.11,1,1997,False,False,False,False,False,False,45507
jingan,66.54,1,1999,True,False,True,False,True,False,59814
jingan,92.01,1,2018,True,True,True,False,False,False,135421
jingan,48.15,3,1985,False,False,False,False,False,False,59814
jingan,42.19,3,2016,False,False,True,False,True,True,63997
jingan,127.31,3,2002,False,False,False,False,False,True,57969
jingan,45.84,3,1992,False,False,False,False,True,False,50175
jingan,140.53,3,2001,True,False,False,False,False,True,89661
jingan,175.58,1,2008,False,False,True,False,False,False,145803
jingan,83.75,1,2005,True,False,True,False,False,False,59702
jingan,95.85,2,1999,False,False,False,False,False,False,56339
jingan,56.63,1,1994,False,False,False,False,False,False,55625
jingan,142.6,3,2004,True,False,True,False,False,True,79103
jingan,34.15,2,2016,True,False,False,False,False,False,28756
jingan,73.54,2,1993,True,False,True,False,False,True,88388
jingan,141.44,1,1998,True,False,True,False,False,True,98982
jingan,99.47,2,2008,False,False,False,False,False,False,118629
jingan,48.45,2,2015,False,False,True,False,False,True,41280
jingan,93.68,1,2018,False,False,False,False,False,False,118062
jingan,195.3,1,2007,False,False,True,True,False,True,58884
jingan,47.18,3,2011,True,False,True,False,False,True,94320
jingan,136,2,2015,False,False,True,False,False,True,34412
jingan,132.32,3,2015,True,False,False,False,True,False,143592
jingan,65,2,1992,False,False,False,False,False,False,48462
jingan,96.89,3,1998,False,False,False,False,False,False,87729
jingan,147.9,1,2013,False,False,False,False,False,False,86545
jingan,140.53,3,2004,True,False,False,False,False,True,89661
jingan,52.41,3,2011,True,False,True,False,False,False,47511
jingan,79.65,3,2005,False,True,False,False,False,True,150660
jingan,71.8,1,1998,True,False,False,False,False,False,57104
jingan,73.29,2,2010,False,False,False,False,False,False,70952
jingan,103.57,3,2003,False,False,False,False,False,True,88636
jingan,88.7,3,2011,False,False,False,False,False,False,124014
jingan,147.75,1,2002,True,False,False,False,False,True,91371
jingan,71.46,3,2018,True,False,True,False,False,False,46180
jingan,61.7,2,2013,True,False,False,False,False,False,87197
jingan,53.95,2,1995,True,True,True,False,False,False,83040
jingan,37.84,2,1999,False,True,True,False,False,True,74261
jingan,50,2,2015,False,False,True,False,False,True,36000
jingan,96.67,3,2007,False,True,False,False,False,True,102411
jingan,27,1,1992,True,False,True,False,False,False,57408
jingan,50.04,2,2010,False,False,False,False,False,False,28777
jingan,56,2,2016,False,False,True,False,False,True,49108
jingan,48.3,3,2013,True,False,False,False,True,False,84473
jingan,70.41,3,2003,False,False,False,False,False,False,61781
jingan,143.54,3,2013,False,True,False,False,False,True,115508
jingan,71.74,3,2014,True,False,True,False,False,False,66909
jingan,106,3,2022,False,False,False,False,False,False,113208
jingan,49.23,2,1996,True,False,True,False,False,False,68048
jingan,86.95,3,1999,True,False,True,False,True,False,54975
jingan,93.35,2,2018,True,False,True,False,False,True,115694
jingan,70.39,1,1998,False,False,True,False,True,True,63930
jingan,111.53,3,2006,False,True,False,False,False,False,107416
jingan,65,3,2017,False,False,True,False,True,False,71077
jingan,96,1,2003,False,False,False,False,False,False,68750
jingan,153.01,3,1998,True,False,True,False,False,False,67316
jingan,69,1,1997,True,False,True,False,False,False,56232
jingan,41.09,2,1996,False,False,False,False,True,False,53055
jingan,49.23,2,2015,False,True,True,False,False,True,34532
jingan,68.78,2,1996,False,False,False,False,False,False,58157
jingan,92.18,1,2000,False,True,True,False,False,False,67260
jingan,134.69,2,2004,False,False,True,False,False,True,91173
jingan,121,3,2006,False,False,False,False,False,False,92149
jingan,93.56,1,2005,False,False,False,True,False,True,126978
jingan,64.62,2,2010,False,False,False,False,False,False,55092
jingan,84.26,3,2015,True,False,False,False,True,False,85213
jingan,147.55,3,2018,False,False,False,False,False,False,119960
jingan,103.18,1,2007,False,False,False,False,False,False,86258
jingan,92.99,3,2000,True,False,True,False,False,False,91946
jingan,77.12,2,1999,False,False,False,False,False,False,55498
jingan,89,3,1998,False,False,False,False,False,False,66854
jingan,87,3,2018,True,False,True,False,True,False,46897
jingan,68.78,2,1997,True,False,True,False,True,False,52341
jingan,129.12,3,2001,True,False,True,False,False,True,59635
jingan,162.8,2,2003,True,True,True,False,False,False,89067
jingan,59.64,3,2004,True,True,False,False,True,False,54494
jingan,123.83,3,1995,False,False,False,False,False,False,80756
jingan,44.93,1,1996,False,False,False,True,True,True,43401
jingan,79.2,3,2011,False,False,False,False,False,False,127273
jingan,72.51,3,2003,True,True,False,False,False,False,48270
jingan,147.67,1,2018,False,False,False,False,False,False,104964
jingan,192.53,2,2012,False,False,False,True,False,True,211916
jingan,48.3,3,2013,True,False,False,False,True,False,87785
jingan,140.71,2,2008,True,False,True,False,False,True,142137
jingan,48.15,3,1985,True,False,True,False,False,False,64383
jingan,37.23,2,1995,True,True,False,False,False,True,53183
jingan,57.89,2,1992,False,False,False,False,False,False,53550
jingan,87.77,1,2011,False,False,False,False,False,False,113707
jingan,94.74,1,2008,False,True,False,False,False,True,71776
jingan,99,1,2013,False,False,True,True,False,True,68687
jingan,147.75,3,2005,False,True,False,False,False,True,80407
jingan,136.2,3,2008,False,False,False,True,True,True,101836
jingan,95.18,3,2000,False,False,True,False,False,False,95084
jingan,10,1,2015,False,False,True,False,False,True,50000
jingan,100.81,3,2005,True,True,True,False,False,False,97213
jingan,73.73,2,2006,True,False,False,False,False,True,61712
jingan,72.85,3,2015,False,False,False,False,False,False,67948
jingan,81.72,2,2006,True,False,False,False,False,True,69139
jingan,71.18,3,2004,True,False,True,False,True,False,64485
jingan,71.06,3,2005,False,False,False,False,False,False,60513
jingan,84.14,1,2006,True,False,True,False,False,False,65368
jingan,83.04,2,2006,True,False,True,False,False,False,65632
jingan,84.41,2,2006,False,True,False,False,False,True,64922
jingan,84.14,3,2006,True,False,True,False,False,False,62397
jingan,83.78,3,2006,True,False,True,False,False,False,59084
jingan,74.67,1,2006,True,False,True,False,False,False,55578
jingan,74.08,3,1999,True,False,False,False,False,True,60746
jingan,92.01,2,1995,False,False,False,False,True,False,63037
jingan,53.95,2,2004,False,False,False,False,False,False,63949
jingan,98.53,2,2002,False,True,True,False,False,False,60896
jingan,73.4,1,2006,False,False,False,False,False,False,58311
jingan,95.41,1,1994,False,False,False,False,False,False,62782
jingan,65,3,1994,False,True,True,False,False,False,69231
jingan,80.45,2,1995,False,False,False,False,False,False,60908
jingan,62.44,3,1998,False,False,False,False,False,False,66144
jingan,69.19,2,2002,False,False,False,False,False,False,67207
jingan,62.29,2,2002,False,False,False,False,False,False,67427
jingan,57.37,3,1998,True,False,True,False,False,False,61008
jingan,86.6,2,2002,True,False,False,False,True,False,56813
jingan,91,2,2000,True,False,False,False,False,True,61319
jingan,77.29,2,1996,True,False,True,False,False,False,64692
jingan,86,2,2002,True,False,True,False,False,False,63954
jingan,87.2,3,2000,False,False,True,True,False,True,49195
jingan,71.25,3,1998,True,False,False,False,False,False,60351
jingan,67.39,3,1997,False,False,False,False,False,False,61582
jingan,89.45,3,2003,True,False,True,False,False,False,66853
jingan,71.81,2,1999,False,False,False,False,False,False,69489
jingan,87.29,2,2008,False,False,False,False,False,False,67477
jingan,65.44,3,1990,True,False,True,False,True,False,74573
jingan,84.95,2,2013,False,True,False,False,False,True,58270
jingan,70.22,3,1997,False,False,False,False,False,False,65509
jingan,58.68,2,1993,True,False,True,False,False,True,68167
jingan,61,3,2018,False,False,True,False,False,True,67869
jingan,70.45,1,1994,True,True,True,False,False,False,60327
jingan,55,1,1993,True,False,True,False,False,False,62728
jingan,56.59,2,1995,False,True,True,False,False,False,63616
jingan,82.39,2,1997,True,False,False,False,True,False,53126
jingan,51.34,1,1996,True,False,True,False,False,False,67200
jingan,73.93,1,1996,False,False,True,False,False,True,79129
jingan,47.5,2,1987,False,False,True,False,False,False,69053
jingan,51.36,1,1996,True,False,False,False,False,False,74962
jingan,56.98,3,1991,True,False,True,False,False,True,84767
jingan,49.17,2,1985,True,False,False,False,True,False,67521
jingan,70.56,3,1991,False,False,False,False,False,False,69303
jingan,89.79,2,2000,False,False,False,False,False,False,61255
jingan,72.28,2,2008,False,False,False,False,True,False,63365
jingan,60,2,1988,False,True,False,False,False,True,61000
jingan,85.44,1,2000,False,False,False,False,False,False,53839
jingan,61.78,2,1993,False,False,False,False,False,False,73649
jingan,85.36,3,1993,True,False,False,False,False,False,58459
jingan,49,2,1988,False,False,False,False,True,True,64286
jingan,82.19,3,2010,True,True,False,False,False,False,55968
jingan,89.21,1,2008,True,False,False,False,False,True,81830
jingan,58.52,2,2014,True,False,True,False,False,True,76897
jingan,84.41,2,2006,True,False,True,False,False,False,62197
jingan,73.73,2,2006,True,False,False,False,False,True,61712
jingan,72.85,3,2015,False,False,False,False,False,False,67948
jingan,81.72,2,2006,True,False,False,False,False,True,69139
jingan,70.96,2,2006,True,False,False,False,False,True,63417
jingan,71.18,3,2004,True,False,True,False,True,False,64485
jingan,71.06,3,2005,False,False,False,False,False,False,60513
jingan,84.41,2,2006,False,True,False,False,False,True,64922
jingan,83.78,3,2006,True,True,False,False,True,False,58248
jingan,74.08,3,1999,True,False,False,False,False,True,60746
jingan,92.01,2,1995,False,False,False,False,True,False,63037
jingan,85,2,2006,False,False,False,False,False,False,70471
jingan,53.95,2,2004,False,False,False,False,False,False,63949
jingan,98.53,2,2002,False,True,True,False,False,False,60896
jingan,73.4,1,2006,False,False,False,False,False,False,58311
jingan,83.75,3,1997,False,False,False,False,False,False,63881
jingan,93.54,1,2003,True,False,True,False,False,True,64144
jingan,66.22,1,2002,False,True,False,True,False,True,61915
jingan,95.41,1,1994,False,False,False,False,False,False,62782
jingan,65,3,1994,False,True,True,False,False,False,69231
jingan,73.19,2,1994,False,False,False,False,False,True,64217
jingan,80.45,2,1995,False,False,False,False,False,False,60908
jingan,68.9,1,2000,True,False,False,False,False,True,71844
jingan,72.76,3,1992,True,False,False,False,True,False,61848
jingan,69.19,2,2002,False,False,False,False,False,False,67207
jingan,62.29,2,2002,False,False,False,False,False,False,67427
jingan,57.37,3,1998,True,False,True,False,False,False,61008
jingan,86.6,2,2002,True,False,False,False,True,False,56813
jingan,91,2,2000,True,False,False,False,False,True,61319
jingan,77.29,2,1996,True,False,True,False,False,False,64692
jingan,84.21,1,2003,True,False,True,False,False,False,69470
jingan,67.39,3,1997,False,False,False,False,False,False,61582
jingan,71.81,2,1999,False,False,False,False,False,False,69489
jingan,87.29,2,2008,False,False,False,False,False,False,67477
jingan,65.44,3,1990,True,False,True,False,True,False,74573
jingan,84.95,2,2013,False,True,False,False,False,True,58270
jingan,89,3,2012,False,False,False,False,False,False,65169
jingan,86.7,2,1994,True,False,True,True,False,False,66898
jingan,55.85,1,1994,True,False,True,False,False,True,68935
jingan,86.36,3,1996,False,False,False,False,False,False,56740
jingan,58.68,2,1993,True,False,True,False,False,True,68167
jingan,61,3,2018,False,False,True,False,False,True,67869
jingan,70.45,1,1994,True,True,True,False,False,False,60327
jingan,89.73,1,2000,False,False,False,False,False,False,62410
jingan,56.59,2,1995,False,True,True,False,False,False,63616
jingan,71.72,2,2011,False,False,False,False,False,False,62745
jingan,57.75,1,1997,True,False,True,False,False,False,60607
jingan,51.34,1,1996,True,False,True,False,False,False,67200
jingan,89.45,1,2008,True,True,False,False,True,False,78257
jingan,73.93,1,1996,False,False,True,False,False,True,79129
jingan,47.5,2,1987,False,False,True,False,False,False,69053
jingan,51.36,1,1996,True,False,False,False,False,False,74962
jingan,56.98,3,1991,True,False,True,False,False,True,84767
jingan,70.56,3,1991,False,False,False,False,False,False,69303
jingan,61.78,2,1993,False,False,False,False,False,False,73649
jingan,85.36,3,1993,True,False,False,False,False,False,58459
jingan,82.19,3,2010,True,True,False,False,False,False,55968
jingan,58.63,2,1995,True,False,True,False,True,False,85111
